%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1776135955319946240,119,1776135955319946240,base_link,0.028095240156391876,-0.24992308395824592,0.015687938558906045,0.9677308500658259,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0035124751196385,-0.041844268816564,0.001527163095495,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0909272588,0.0107677016999999,10.0845508477,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135955421617152,120,1776135955421617152,base_link,0.02829797853550197,-0.25195387075683,0.015851716313514917,0.9671955306510522,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.003665191429188,-0.0413861198879155,0.0013744467859455,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1004985492,0.0191425808,10.0845508477,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135955522737920,121,1776135955522737920,base_link,0.0285145252269697,-0.2539797239477112,0.016019320368927326,0.9666564038216694,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0039706240482871,-0.041538836197465,0.0013744467859455,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0945164927,0.0227318147,10.085747259,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135955624115200,122,1776135955624115200,base_link,0.028739074513519168,-0.2560243667676036,0.01619037198243969,0.9661073755398124,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0041233403578366,-0.041844268816564,0.0013744467859455,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1004985492,0.0167497582,10.0881400816,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135955725356288,123,1776135955725356288,base_link,0.028989734375862372,-0.2581090162814947,0.01638392646460604,0.9655417639691297,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0045814892864851,-0.042760566673861,0.0016798794050445,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0933200814,0.0107677016999999,10.0929257268,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135955826874368,124,1776135955826874368,base_link,0.029239489189409107,-0.260145151443072,0.01659792084545006,0.9649839695436457,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0044287729769356,-0.0416915525070145,0.002138028333693,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1004985492,0.0131605243,10.0893364929,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135955927962368,125,1776135955927962368,base_link,0.02946598258680239,-0.2622015959849355,0.016806406027292727,0.9644167271722287,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0039706240482871,-0.0423024177452125,0.002138028333693,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0849452023,0.0143569356,10.0821580251,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135956029667072,126,1776135956029667072,base_link,0.029702754317320765,-0.264269718226274,0.016998444556340257,0.963841436802359,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0042760566673861,-0.0423024177452125,0.0016798794050445,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1028913717999999,0.0155533468999999,10.0989077833,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135956130670080,127,1776135956130670080,base_link,0.02995554228366996,-0.26631357118112997,0.017228884250543874,0.9632667921395016,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0044287729769356,-0.042149701435663,0.002443460952792,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0765703232,0.0131605243,10.086943670299998,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135956232299776,128,1776135956232299776,base_link,0.030159320452733448,-0.2683791489492251,0.01737861139208419,0.962684284521775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0038179077387375,-0.0423024177452125,0.000916297857297,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0921236701,0.0095712904,10.0821580251,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135956333536000,129,1776135956333536000,base_link,0.030406441810206575,-0.27039606520359,0.017587883124889292,0.962108144953593,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0044287729769356,-0.041538836197465,0.0019853120241435,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0873380249,0.0275174599,10.0881400816,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135956434930432,130,1776135956434930432,base_link,0.030615703542283903,-0.27239401524770346,0.0177594009761877,0.9615345978334903,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0038179077387375,-0.0410806872688165,0.0013744467859455,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0981057266,0.0107677016999999,10.0785687912,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135956536175616,131,1776135956536175616,base_link,0.030874561755248057,-0.2744376789459912,0.017987825795801313,0.9609407681716382,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0045814892864851,-0.042149701435663,0.0022907446432425,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0861416135999999,0.0203389920999999,10.0833544364,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135956637733120,132,1776135956637733120,base_link,0.031101186228471717,-0.27647302331183515,0.01817362767006368,0.9603463452595137,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0041233403578366,-0.041844268816564,0.001527163095495,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0897308475,0.0155533468999999,10.0881400816,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135956739413504,133,1776135956739413504,base_link,0.03135472064234922,-0.2785235009843815,0.018382120594475825,0.9597414435853512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0045814892864851,-0.042149701435663,0.001832595714594,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0849452023,0.0203389920999999,10.0797652025,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135956840798976,134,1776135956840798976,base_link,0.03158083029498413,-0.2805527450476358,0.018569002686240114,0.9591391976889245,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0041233403578366,-0.041844268816564,0.001527163095495,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0813559683999999,0.0394815729,10.0809616138,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135956942320384,135,1776135956942320384,base_link,0.03178846506967196,-0.2826198800623942,0.018786195749109072,0.9585210356227495,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0035124751196385,-0.0426078503643115,0.0022907446432425,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0753739119,0.0059820565,10.097711372,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135957043632896,136,1776135957043632896,base_link,0.03210026608170889,-0.2846428551935736,0.019013248636634294,0.9579073620559638,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0058032197628811,-0.041844268816564,0.001832595714594,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0813559683999999,0.0514456858999999,10.0701939121,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135957145045504,137,1776135957145045504,base_link,0.032329870991216404,-0.28662298060086183,0.019235910209069368,0.9573045629221651,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0039706240482871,-0.040927970959267,0.0022907446432425,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0813559683999999,0.0035892339,10.0941221381,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135957246120192,138,1776135957246120192,base_link,0.03257884610994723,-0.28866885079795607,0.019459722680175637,0.9566766604022189,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0044287729769356,-0.042455134054762,0.002138028333693,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0993021378999999,0.011964113,10.0809616138,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135957347933184,139,1776135957347933184,base_link,0.03279538964049383,-0.2907219200939448,0.019661759997592072,0.95604322223894,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0038179077387375,-0.0423024177452125,0.001832595714594,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0801595571,0.0227318147,10.0881400816,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135957448937472,140,1776135957448937472,base_link,0.032990870618674596,-0.2927138684769322,0.019842300190546357,0.9554247624906104,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0035124751196385,-0.0413861198879155,0.001527163095495,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0801595571,0.0167497582,10.0821580251,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135957550604800,141,1776135957550604800,base_link,0.0332218287106283,-0.29473123851641275,0.020048945031654386,0.954792043820444,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0041233403578366,-0.0416915525070145,0.001832595714594,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0933200814,-0.0023928226,10.0701939121,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135957651616000,142,1776135957651616000,base_link,0.033451693832387615,-0.29669800933994633,0.02023407043840579,0.9541707697403808,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0042760566673861,-0.040927970959267,0.0013744467859455,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0969093152999999,0.0203389920999999,10.0749795573,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135957753240576,143,1776135957753240576,base_link,0.03371986986571652,-0.2987115935727218,0.020433635662337392,0.953528615603697,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0050396382151336,-0.0416915525070145,0.0013744467859455,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0825523797,0.0382851616,10.0809616138,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135957854690304,144,1776135957854690304,base_link,0.033930686200247216,-0.30073607057141777,0.020622870097433764,0.95288048653553,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0038179077387375,-0.0419969851261135,0.001527163095495,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0837487909999999,0.0227318147,10.0833544364,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135957955820288,145,1776135957955820288,base_link,0.03418485750536129,-0.30274442543857244,0.020825914516504167,0.9522307964289739,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0047342055960346,-0.041844268816564,0.001527163095495,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0993021378999999,0.0179461695,10.0881400816,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135958057577216,146,1776135958057577216,base_link,0.03440849821974906,-0.3047573023865455,0.02101391680254863,0.95157630129851,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0041233403578366,-0.0416915525070145,0.0013744467859455,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.11964113,0.0442672181,10.0845508477,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135958158604800,147,1776135958158604800,base_link,0.034569576006080384,-0.30675654515703815,0.0211553172843068,0.9509247178240127,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00305432619099,-0.0416915525070145,0.0007635815477475,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1615155254999999,-0.0059820565,10.0749795573,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135958260102656,148,1776135958260102656,base_link,0.0348123526796427,-0.30871831227429514,0.02130319280682761,0.9502774740798889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0048869219055841,-0.0407752546497175,0.000305432619099,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1375872994999999,0.0454636294,10.0797652025,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135958361373696,149,1776135958361373696,base_link,0.034939160583471095,-0.3107501533421387,0.021422638115919993,0.9496076388865635,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002443460952792,-0.0423024177452125,0.0004581489286485,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0897308475,0.0251246373,10.0929257268,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135958462897152,150,1776135958462897152,base_link,0.0351834583312725,-0.3127294699117459,0.02163897784529098,0.948943706205158,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0044287729769356,-0.041233403578366,0.001832595714594,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0681954441,0.011964113,10.0917293155,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135958564350464,151,1776135958564350464,base_link,0.03542505445585308,-0.3146915450024159,0.02184806284581767,0.9482810549466215,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0044287729769356,-0.040927970959267,0.0016798794050445,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0921236701,0.0227318147,10.0845508477,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135958665981696,152,1776135958665981696,base_link,0.03569882873531316,-0.316700116050167,0.02203747623276959,0.9475974777098279,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0053450708342326,-0.041844268816564,0.000916297857297,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1040877831,0.0382851616,10.0797652025,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135958767255296,153,1776135958767255296,base_link,0.035915176710008476,-0.3186938821254276,0.022214535527961623,0.9469164820558305,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0041233403578366,-0.0416915525070145,0.0010690141668465,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1100698396,0.0155533468999999,10.097711372,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135958873797376,154,1776135958873797376,base_link,0.03612204260654291,-0.320774624018579,0.022400926881115793,0.9462013723825056,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.003665191429188,-0.0413861198879155,0.001221730476396,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0921236701,0.0047856452,10.0893364929,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135958976841728,155,1776135958976841728,base_link,0.03635169070142902,-0.3227624758996527,0.022591267646559724,0.94551180498204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0042760566673861,-0.040927970959267,0.001221730476396,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.095712904,0.0,10.090532904199998,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135959078545152,156,1776135959078545152,base_link,0.03652977647702187,-0.3247666329160504,0.022809804725517788,0.9448131679772959,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0029016098814405,-0.041844268816564,0.0022907446432425,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0969093152999999,0.0191425808,10.1024970172,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135959179802880,157,1776135959179802880,base_link,0.036767538891832936,-0.32675281068434825,0.023016251624120285,0.9441138707565372,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0044287729769356,-0.0416915525070145,0.001527163095495,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0945164927,0.0311066937999999,10.0845508477,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135959281567488,158,1776135959281567488,base_link,0.03699899673460669,-0.3287622457067743,0.023222313561675673,0.943401920811758,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0042760566673861,-0.0419969851261135,0.001527163095495,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0909272588,0.0263210486,10.086943670299998,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135959382770176,159,1776135959382770176,base_link,0.037231185834473685,-0.33075941438813,0.02341587810081545,0.9426896335739289,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0044287729769356,-0.0419969851261135,0.001221730476396,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0993021378999999,0.0167497582,10.0785687912,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135959484481024,160,1776135959484481024,base_link,0.037456983021891516,-0.3327578928944539,0.023608311981441615,0.9419722961662554,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0042760566673861,-0.041844268816564,0.001221730476396,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0993021378999999,0.035892339,10.109675485,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135959585688320,161,1776135959585688320,base_link,0.03772249087802857,-0.3346931612095739,0.023807127008074816,0.941270801748955,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0051923545246831,-0.0407752546497175,0.0010690141668465,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1016949604999999,0.0442672181,10.0522477426,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135959687220480,162,1776135959687220480,base_link,0.037926048925628814,-0.3366629949234903,0.024011406759247025,0.9405546741192021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.003665191429188,-0.0413861198879155,0.0016798794050445,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0646062102,0.0251246373,10.0797652025,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135959788604416,163,1776135959788604416,base_link,0.038117281805834645,-0.3386357552635524,0.024218153640170062,0.9398331655773162,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.003359758810089,-0.041538836197465,0.001832595714594,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0681954441,0.0095712904,10.085747259,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135959890188800,164,1776135959890188800,base_link,0.03836320075421286,-0.34059646617527606,0.024400713262501504,0.9391096406964882,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0048869219055841,-0.041233403578366,0.0007635815477475,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0981057266,0.0394815729,10.0701939121,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135959991797504,165,1776135959991797504,base_link,0.038585690809348774,-0.3425555384887298,0.024607242879823747,0.9383822947569476,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0041233403578366,-0.041233403578366,0.001527163095495,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0861416135999999,0.0179461695,10.0809616138,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135960093470720,166,1776135960093470720,base_link,0.038835328360652496,-0.34454222535187956,0.024838016413448648,0.9376382805545751,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0045814892864851,-0.041844268816564,0.001832595714594,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1004985492,0.0095712904,10.0893364929,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135960195279616,167,1776135960195279616,base_link,0.03907250143019452,-0.34648699070461425,0.025051116220526328,0.936905836506825,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0044287729769356,-0.040927970959267,0.001527163095495,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0969093152999999,0.0311066937999999,10.0725867347,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135960296717824,168,1776135960296717824,base_link,0.03929493327433138,-0.34846630441450516,0.0252791497368436,0.9361560273241024,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0039706240482871,-0.041844268816564,0.0019853120241435,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0861416135999999,0.0263210486,10.0749795573,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135960397749248,169,1776135960397749248,base_link,0.03954347358203325,-0.35039873165885105,0.025528176226071377,0.9354172089327341,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0044287729769356,-0.0410806872688165,0.0022907446432425,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.095712904,0.0299102825,10.0761759686,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135960498754048,170,1776135960498754048,base_link,0.039744019739624166,-0.3523608374710481,0.02571732894975151,0.9346661821759298,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0038179077387375,-0.0416915525070145,0.001221730476396,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1004985492,0.0311066937999999,10.0797652025,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135960599887360,171,1776135960599887360,base_link,0.03996276119652058,-0.3543151642527115,0.025938624051639075,0.9339116285176192,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0039706240482871,-0.041538836197465,0.001832595714594,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1016949604999999,0.023928226,10.0570333878,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135960700968448,172,1776135960700968448,base_link,0.04014966835670355,-0.35631839158285766,0.026143781911400994,0.9331354192281103,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.003359758810089,-0.0426078503643115,0.0016798794050445,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0753739119,0.0023928226,10.086943670299998,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135960802106880,173,1776135960802106880,base_link,0.0403770745729522,-0.3582553076251108,0.026356761975512344,0.932377685010497,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0042760566673861,-0.041233403578366,0.001527163095495,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0861416135999999,0.0071784678,10.090532904199998,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135960904218880,174,1776135960904218880,base_link,0.040612057738328905,-0.3602303748863164,0.026587655046197887,0.9315996105487954,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0042760566673861,-0.0416915525070145,0.001832595714594,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1028913717999999,0.0167497582,10.0821580251,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
